current_stock,sku_id,store_id
1,30100554,O50
1,30100554,O51
1,30100554,O52
3,30100554,O52
2,30100554,O53
8,30100554,O53
4,30100554,O53
3,30100554,O54
2,30100554,O54
15,30100554,O54
10,30100554,O54
1,30100554,O56
4,30100554,O57
9,30100554,O60
6,30100554,O60
12,30100554,O60
2,30100554,O61
2,30100554,O61
2,30100554,O61
4,30100554,O61
4,30100554,O62
5,30100554,O63
3,30100554,O63
1,30100554,O64
1,30100554,O65
3,30100554,O65
1,30100554,O66
1,30100554,O66
1,30100554,O66
1,30100554,O66
1,30100554,O67
2,30100554,O67
2,30100554,O67
3,30100554,O67
5,30100554,O68
12,30100554,O69
11,30100554,O69
1,30100554,O69
1,30100554,O70
3,30100554,O70
1,30100554,O70
1,30100554,O71
1,30100554,O72
1,30100554,O72
3,30100554,O73
1,30100554,O75
2,30100554,O75
4,30100554,O75
2,30100554,O75
2,30100554,O75
5,30100554,O75
2,30100554,O75
1,30100554,O76
2,30100554,O78
1,30100554,O78
6,30100554,O78
0,30100554,O79
3,30100554,O79
5,30100554,O82
11,30100554,O82
8,30100554,O82
5,30100554,O83
10,30100554,O83
1,30100554,O83
1,30100554,O84
1,30100554,O84
4,30100554,O84
3,30100554,O85
1,30100554,O85
12,30100554,O85
1,30100554,O87
5,30100554,O87
2,30100554,O87
2,30100554,O87
3,30100554,O88
4,30100554,O88
1,30100554,O89
4,30100554,O89
1,30100554,O90
2,30100554,O92
4,30100554,O92
3,30100554,O92
4,30100554,O93
4,30100554,O93
5,30100554,O94
2,30100554,O94
5,30100554,O94
1,30100554,N01
1,30100554,O99
3,30100554,O99
2,30100554,O99
3,30100554,O99
0,30100554,T01
3,30100554,T01
1,30100554,T02
1,30100554,T03
1,30100554,T03
5,30100554,T03
1,30100554,T03
1,30100554,T03
10,30100554,T04
3,30100554,T04
10,30100554,T04
4,30100554,T06
1,30100554,T07
2,30100554,T07
1,30100554,T09
2,30100554,T09
2,30100554,T09
1,30100554,T12
2,30100554,T12
2,30100554,T12
3,30100554,T12
6,30100554,T13
1,30100554,T13
6,30100554,T15
7,30100554,T15
1,30100554,T15
2,30100554,T16
1,30100554,T16
2,30100554,T16
5,30100554,T16
4,30100554,T17
1,30100554,T17
5,30100554,T17
2,30100554,T17
4,30100554,T17
2,30100554,T18
2,30100554,T18
5,30100554,T19
1,30100554,T20
1,30100554,T20
2,30100554,T20
1,30100554,T22
3,30100554,T23
5,30100554,T23
0,30100554,T24
1,30100554,T24
1,30100554,T24
6,30100554,T25
4,30100554,T26
1,30100554,T27
1,30100554,T27
3,30100554,T27
2,30100554,T27
3,30100554,T28
22,30100554,T32
4,30100554,T32
2,30100554,T32
19,30100554,T34
1,30100554,T37
1,30100554,T37
0,30100554,U04
2,30100554,U04
1,30100554,U04
1,30100554,U04
1,30100554,U05
1,30100554,U05
3,30100554,U05
1,30100554,U05
3,30100554,U08
6,30100554,U13
5,30100554,U13
1,30100554,U15
1,30100554,U15
1,30100554,U15
2,30100554,U15
3,30100554,U15
6,30100554,U17
1,TFSFREE00127,L52
2,TFSFREE00127,L54
1,TFSFREE00127,N20
1,TFSFREE00127,NS2
3,TFSFREE00127,NS4
3,TFSFREE00127,O42
1,TFSFREE00127,O42
11,TFSFREE00127,O51
1,TFSFREE00127,O51
2,TFSFREE00127,O68
1,TFSFREE00127,O76
1,TFSFREE00127,O78
1,TFSFREE00127,O83
1,TFSFREE00127,O85
2,TFSFREE00128,L54
2,TFSFREE00128,L65
1,TFSFREE00128,NS2
3,TFSFREE00128,NS4
1,TFSFREE00128,NS4
1,TFSFREE00128,O25
1,TFSFREE00128,O34
3,TFSFREE00128,O34
1,TFSFREE00128,O38
5,TFSFREE00128,O42
8,TFSFREE00128,O51
1,TFSFREE00128,O61
1,TFSFREE00128,O62
1,TFSFREE00128,O66
2,TFSFREE00128,O68
2,TFSFREE00128,O76
2,TFSFREE00128,O78
1,TFSFREE00128,O80
1,TFSFREE00128,O83
7,TFSFREE00128,O85
1,TFSFREE0044,FDT
5,TFSFREE0044,FKT
1,TFSFREE0044,L65
1,TFSFREE0044,O34
2,TFSFREE0044,O39
2,TFSFREE0044,O66
3,TFSFREE0044,O67
1,TFSFREE0044,O67
2,TFSFREE0044,O71
12,TFSFREE0044,O85
2,TFSFREE0044,O89
1,TFSFREE0044,T30
1,TFSFREE0044,T30
15,TFSMCH000008,FDT
8,TFSMCH000008,FMT
1,TFSMCH000008,L52
1,TFSMCH000008,L75
2,TFSMCH000008,L76
1,TFSMCH000008,L76
3,TFSMCH000008,L82
1,TFSMCH000008,L88
1,TFSMCH000008,L89
1,TFSMCH000008,L89
4,TFSMCH000008,NS4
4,TFSMCH000008,O34
1,TFSMCH000008,O42
3,TFSMCH000008,O56
1,TFSMCH000008,O60
3,TFSMCH000008,O66
3,TFSMCH000008,O68
1,TFSMCH000008,O76
1,TFSMCH000008,O78
1,TFSMCH000008,O82
8,TFSMCH000008,O85
1,TFSMCH000008,O86
1,TFSMCH000008,O89
5,TFSMCH000008,O91
3,TFSMCH000008,O92
8,TFSMCH000009,FBT
2,TFSMCH000009,FDT
7,TFSMCH000009,FKT
2,TFSMCH000009,FKT
23,TFSMCH000009,FMT
1,TFSMCH000009,FMT
2,TFSMCH000009,L29
1,TFSMCH000009,L38
1,TFSMCH000009,L48
2,TFSMCH000009,L50
1,TFSMCH000009,L52
4,TFSMCH000009,L54
3,TFSMCH000009,L64
1,TFSMCH000009,L66
1,TFSMCH000009,L75
4,TFSMCH000009,L82
1,TFSMCH000009,N11
1,TFSMCH000009,N11
2,TFSMCH000009,O34
1,TFSMCH000009,O38
2,TFSMCH000009,O51
1,TFSMCH000009,O60
7,TFSMCH000009,O61
1,TFSMCH000009,O62
3,TFSMCH000009,O66
1,TFSMCH000009,O67
1,TFSMCH000009,O76
4,TFSMCH000009,O78
2,TFSMCH000009,O79
2,TFSMCH000009,O82
2,TFSMCH000009,O91
1,30100574,FBT
12,30100574,FMT
6,30100574,FMT
1,30100574,L27
2,30100574,L27
1,30100574,L28
1,30100574,L29
2,30100574,L33
11,30100574,L33
2,30100574,L36
1,30100574,L36
2,30100574,L37
1,30100574,L37
1,30100574,L37
1,30100574,L38
1,30100574,L38
1,30100574,L38
1,30100574,L38
1,30100574,L39
3,30100574,L40
1,30100574,L42
1,30100574,L42
1,30100574,L42
1,30100574,L42
1,30100574,L47
2,30100574,L47
1,30100574,L47
2,30100574,L48
1,30100574,L48
1,30100574,L50
1,30100574,L50
1,30100574,L50
1,30100574,L52
1,30100574,L52
1,30100574,L52
0,30100574,L53
1,30100574,L54
2,30100574,L54
2,30100574,L55
2,30100574,L55
3,30100574,L57
3,30100574,L59
2,30100574,L59
1,30100574,L60
3,30100574,L61
1,30100574,L63
1,30100574,L63
1,30100574,L63
1,30100574,L63
1,30100574,L64
1,30100574,L65
2,30100574,L65
1,30100574,L65
3,30100574,L65
1,30100574,L66
1,30100574,L67
1,30100574,L67
1,30100574,L67
3,30100574,L73
3,30100574,L75
1,30100574,L76
1,30100574,L76
1,30100574,L76
1,30100574,L76
3,30100574,L78
1,30100574,L78
1,30100574,L78
1,30100574,L80
1,30100574,L82
1,30100574,L82
1,30100574,L82
1,30100574,L85
1,30100574,L85
1,30100574,L85
1,30100574,L85
4,30100574,L87
5,30100574,L88
1,30100574,L89
1,30100574,L89
1,30100574,L94
1,30100574,L95
1,30100574,L97
3,30100574,L99
8,30100574,N11
3,30100574,N11
3,30100574,N12
2,30100574,N17
6,30100574,N20
3,30100574,N22
2,30100574,N23
4,30100574,NS2
1,30100574,NS4
1,30100574,NS7
1,30100574,NS7
3,30100574,O25
12,30100574,O25
8,30100574,O32
18,30100574,O33
7,30100574,O33
1,30100574,O34
1,30100574,O34
1,30100574,O34
1,30100574,O35
2,30100574,O35
1,30100574,O35
3,30100574,O37
3,30100574,O38
1,30100574,O39
2,30100574,O39
1,30100574,O41
1,30100574,O41
9,30100574,O41
3,30100574,O42
1,30100574,O43
2,30100574,O43
1,30100574,O44
2,30100574,O44
3,30100574,O44
1,30100574,O45
1,30100574,O45
4,30100574,O46
1,30100574,O47
2,30100574,O47
1,30100574,O47
3,30100574,O48
4,30100574,O50
3,30100574,O51
1,30100574,O52
5,30100574,O52
1,30100574,O52
12,30100574,O53
3,30100574,O53
2,30100574,O54
2,30100574,O54
7,30100574,O54
1,30100574,O54
1,30100574,O56
1,30100574,O56
6,30100574,O56
1,30100574,O56
1,30100574,O57
1,30100574,O60
3,30100574,O60
2,30100574,O60
1,30100574,O60
4,30100574,O61
1,30100574,O62
1,30100574,O62
1,30100574,O62
6,30100574,O62
7,30100574,O63
4,30100574,O64
3,30100574,O65
2,30100574,O65
3,30100574,O66
1,30100574,O67
5,30100574,O67
1,30100574,O68
3,30100574,O69
2,30100574,O69
1,30100574,O70
1,30100574,O70
1,30100574,O70
2,30100574,O71
1,30100574,O72
1,30100574,O73
2,30100574,O73
5,30100574,O73
0,30100574,O75
0,30100574,O75
1,30100574,O75
1,30100574,O76
1,30100574,O76
1,30100574,O76
8,30100574,O76
1,30100574,O77
1,30100574,O77
1,30100574,O78
1,30100574,O78
1,30100574,O78
1,30100574,O79
1,30100574,O82
0,30100574,O83
0,30100574,O83
2,30100574,O83
6,30100574,O84
3,30100574,O84
0,30100574,O85
0,30100574,O85
2,30100574,O85
2,30100574,O85
0,30100574,O86
2,30100574,O86
1,30100574,O86
1,30100574,O87
1,30100574,O88
1,30100574,O88
2,30100574,O89
1,30100574,O89
1,30100574,O90
4,30100574,O91
1,30100574,O92
2,30100574,O92
1,30100574,O93
1,30100574,O94
3,30100574,O96
1,30100574,O96
4,30100574,O96
1,30100574,N01
2,30100574,N01
1,30100574,O99
1,30100574,O99
1,30100574,O99
1,30100574,T01
1,30100574,T01
1,30100574,T02
5,30100574,T03
2,30100574,T03
10,30100574,T04
2,30100574,T06
1,30100574,T06
1,30100574,T06
1,30100574,T07
1,30100574,T07
2,30100574,T09
1,30100574,T09
1,30100574,T09
4,30100574,T11
1,30100574,T11
2,30100574,T12
1,30100574,T13
1,30100574,T13
1,30100574,T15
6,30100574,T16
2,30100574,T17
1,30100574,T17
1,30100574,T17
1,30100574,T17
3,30100574,T19
1,30100574,T20
1,30100574,T20
3,30100574,T23
1,30100574,T24
1,30100574,T25
1,30100574,T25
1,30100574,T25
1,30100574,T26
2,30100574,T26
1,30100574,T26
2,30100574,T27
2,30100574,T27
2,30100574,T27
1,30100574,T28
2,30100574,T28
1,30100574,T28
6,30100574,T31
3,30100574,T31
1,30100574,T32
3,30100574,T32
5,30100574,T34
3,30100574,T37
13,30100574,T37
1,30100574,U05
1,30100574,U08
1,30100574,U08
1,30100574,U08
3,30100574,U13
3,30100574,U15
2,30100574,U17
1,30100574,U17
1,30100574,U17
4,30100560,FBT
7,30100560,FBT
3,30100560,FDT
1,30100560,FDT
1,30100560,FMT
5,30100560,FMT
1,30100560,L28
1,30100560,L29
1,30100560,L29
1,30100560,L29
1,30100560,L33
1,30100560,L36
2,30100560,L38
1,30100560,L47
1,30100560,L50
2,30100560,L52
2,30100560,L53
1,30100560,L54
1,30100560,L56
1,30100560,L60
1,30100560,L61
1,30100560,L61
1,30100560,L64
1,30100560,L65
1,30100560,L67
1,30100560,L67
1,30100560,L75
1,30100560,L75
1,30100560,L76
1,30100560,L78
1,30100560,L80
1,30100560,L82
1,30100560,L85
1,30100560,L89
1,30100560,L97
2,30100560,N11
2,30100560,N11
1,30100560,N17
2,30100560,N20
1,30100560,N20
1,30100560,N23
1,30100560,NS4
1,30100560,NS7
1,30100560,O25
2,30100560,O25
1,30100560,O32
1,30100560,O32
1,30100560,O33
1,30100560,O34
1,30100560,O35
1,30100560,O39
1,30100560,O41
2,30100560,O42
1,30100560,O43
1,30100560,O44
1,30100560,O45
1,30100560,O46
2,30100560,O47
2,30100560,O49
1,30100560,O52
2,30100560,O53
1,30100560,O53
3,30100560,O54
1,30100560,O56
1,30100560,O56
1,30100560,O57
1,30100560,O60
1,30100560,O62
1,30100560,O63
1,30100560,O63
1,30100560,O64
1,30100560,O64
1,30100560,O65
1,30100560,O65
1,30100560,O67
1,30100560,O67
2,30100560,O68
1,30100560,O69
2,30100560,O69
1,30100560,O70
1,30100560,O71
0,30100560,O72
1,30100560,O72
1,30100560,O72
1,30100560,O72
1,30100560,O73
1,30100560,O75
1,30100560,O76
1,30100560,O76
1,30100560,O77
1,30100560,O78
1,30100560,O78
2,30100560,O79
1,30100560,O80
1,30100560,O82
3,30100560,O82
1,30100560,O82
2,30100560,O83
1,30100560,O85
1,30100560,O85
1,30100560,O85
1,30100560,O86
1,30100560,O87
1,30100560,O88
2,30100560,O89
1,30100560,O89
2,30100560,O90
1,30100560,O92
1,30100560,O93
1,30100560,O94
1,30100560,O94
1,30100560,O96
1,30100560,O97
1,30100560,O97
1,30100560,N01
1,30100560,O99
1,30100560,O99
1,30100560,T01
1,30100560,T02
2,30100560,T03
1,30100560,T04
2,30100560,T04
1,30100560,T06
1,30100560,T07
4,30100560,T11
1,30100560,T12
3,30100560,T15
1,30100560,T16
3,30100560,T16
1,30100560,T17
1,30100560,T17
1,30100560,T23
1,30100560,T26
1,30100560,T27
1,30100560,T28
1,30100560,O80
2,30100560,T31
1,30100560,T31
1,30100560,T32
1,30100560,T34
1,30100560,T34
1,30100560,T37
1,30100560,U04
1,30100560,U04
1,30100560,U08
2,30100560,U08
1,30100560,U15
1,30100560,U17
1,30100561,L38
1,30100561,L39
1,30100561,L47
1,30100561,L48
1,30100561,L52
0,30100561,L53
1,30100561,L56
1,30100561,L63
1,30100561,L65
1,30100561,L66
1,30100561,L75
1,30100561,L76
1,30100561,L85
1,30100561,L89
1,30100561,L97
1,30100561,N20
1,30100561,N23
1,30100561,NS2
1,30100561,NS4
1,30100561,NS7
1,30100561,O32
1,30100561,O35
1,30100561,O42
2,30100561,O43
2,30100561,O44
3,30100561,O47
1,30100561,O49
1,30100561,O56
1,30100561,O60
1,30100561,O61
2,30100561,O62
2,30100561,O64
1,30100561,O65
1,30100561,O67
1,30100561,O68
1,30100561,O70
1,30100561,O71
1,30100561,O72
2,30100561,O75
1,30100561,O76
1,30100561,O78
1,30100561,O78
1,30100561,O79
1,30100561,O80
2,30100561,O82
1,30100561,O83
0,30100561,O85
1,30100561,O85
2,30100561,O86
1,30100561,O87
1,30100561,O91
1,30100561,O93
1,30100561,O96
1,30100561,O97
1,30100561,O99
1,30100561,T02
2,30100561,T03
1,30100561,T04
1,30100561,T07
1,30100561,T12
1,30100561,T13
2,30100561,T15
1,30100561,T16
2,30100561,T17
1,30100561,T20
1,30100561,T24
1,30100561,T26
1,30100561,T27
1,30100561,T28
1,30100561,O80
1,30100561,T32
1,30100561,T37
1,30100561,U04
1,30100561,U05
1,30100561,N02
5,30100562,FBT
1,30100562,FBT
3,30100562,FBT
3,30100562,FKT
1,30100562,FKT
3,30100562,FKT
1,30100562,FMT
1,30100562,L27
1,30100562,L29
1,30100562,L29
2,30100562,L32
1,30100562,L33
1,30100562,L33
1,30100562,L36
1,30100562,L36
1,30100562,L37
1,30100562,L38
1,30100562,L38
1,30100562,L39
1,30100562,L40
1,30100562,L42
1,30100562,L47
1,30100562,L48
1,30100562,L50
1,30100562,L50
1,30100562,L52
1,30100562,L53
1,30100562,L54
1,30100562,L55
2,30100562,L57
1,30100562,L57
1,30100562,L59
1,30100562,L59
1,30100562,L60
1,30100562,L61
1,30100562,L61
1,30100562,L61
1,30100562,L63
1,30100562,L64
1,30100562,L65
1,30100562,L65
1,30100562,L65
1,30100562,L66
1,30100562,L67
1,30100562,L67
1,30100562,L73
1,30100562,L75
1,30100562,L75
1,30100562,L76
1,30100562,L78
2,30100562,L78
1,30100562,L79
1,30100562,L81
1,30100562,L82
1,30100562,L85
2,30100562,L87
1,30100562,L88
1,30100562,L88
1,30100562,L89
1,30100562,L94
2,30100562,L95
3,30100562,L97
1,30100562,L99
1,30100562,L99
1,30100562,N11
1,30100562,N11
1,30100562,N12
2,30100562,N20
1,30100562,N22
1,30100562,N23
1,30100562,N23
1,30100562,NS2
1,30100562,NS4
1,30100562,NS7
2,30100562,O25
9,30100562,O25
3,30100562,O25
4,30100562,O32
6,30100562,O33
1,30100562,O33
1,30100562,O33
9,30100562,O33
3,30100562,O33
1,30100562,O34
2,30100562,O35
1,30100562,O37
1,30100562,O38
1,30100562,O39
1,30100562,O39
1,30100562,O39
1,30100562,O40
1,30100562,O41
1,30100562,O41
1,30100562,O42
1,30100562,O42
1,30100562,O43
1,30100562,O43
2,30100562,O45
1,30100562,O45
3,30100562,O45
1,30100562,O46
1,30100562,O46
1,30100562,O47
1,30100562,O48
1,30100562,O49
2,30100562,O50
2,30100562,O52
1,30100562,O52
1,30100562,O52
4,30100562,O53
3,30100562,O53
1,30100562,O53
2,30100562,O54
1,30100562,O54
1,30100562,O54
2,30100562,O56
3,30100562,O56
1,30100562,O56
1,30100562,O57
1,30100562,O60
1,30100562,O60
2,30100562,O61
1,30100562,O62
1,30100562,O63
3,30100562,O63
2,30100562,O64
1,30100562,O64
2,30100562,O65
1,30100562,O66
1,30100562,O67
1,30100562,O67
1,30100562,O67
3,30100562,O67
1,30100562,O68
1,30100562,O68
1,30100562,O69
1,30100562,O69
1,30100562,O69
1,30100562,O71
1,30100562,O72
1,30100562,O73
2,30100562,O73
1,30100562,O73
2,30100562,O75
1,30100562,O76
1,30100562,O77
1,30100562,O78
3,30100562,O78
3,30100562,O78
2,30100562,O78
1,30100562,O79
1,30100562,O79
1,30100562,O82
1,30100562,O82
1,30100562,O83
1,30100562,O83
2,30100562,O84
1,30100562,O84
1,30100562,O85
2,30100562,O85
1,30100562,O87
1,30100562,O87
1,30100562,O88
1,30100562,O88
2,30100562,O89
1,30100562,O90
1,30100562,O90
1,30100562,O91
1,30100562,O92
1,30100562,O93
1,30100562,O93
1,30100562,O94
1,30100562,O96
2,30100562,O97
1,30100562,O99
1,30100562,O99
1,30100562,O99
1,30100562,T01
1,30100562,T02
1,30100562,T03
1,30100562,T03
1,30100562,T04
1,30100562,T04
3,30100562,T04
1,30100562,T04
2,30100562,T07
1,30100562,T09
1,30100562,T09
3,30100562,T11
1,30100562,T12
1,30100562,T13
1,30100562,T15
1,30100562,T16
1,30100562,T16
1,30100562,T17
1,30100562,T17
1,30100562,T18
1,30100562,T19
1,30100562,T20
2,30100562,T22
1,30100562,T23
1,30100562,T23
1,30100562,T24
1,30100562,T26
1,30100562,T27
1,30100562,T28
7,30100562,T31
1,30100562,T31
2,30100562,T31
1,30100562,T32
1,30100562,T34
2,30100562,T37
1,30100562,U04
1,30100562,U05
1,30100562,U08
1,30100562,U13
1,30100562,U15
2,30100562,U17
1,30100562,N02
4,30100563,FBT
1,30100563,FBT
2,30100563,FDT
1,30100563,FDT
3,30100563,FKT
1,30100563,FMT
1,30100563,L28
1,30100563,L29
1,30100563,L33
3,30100563,L36
1,30100563,L36
1,30100563,L39
1,30100563,L39
1,30100563,L39
1,30100563,L47
1,30100563,L48
1,30100563,L50
1,30100563,L52
1,30100563,L53
1,30100563,L54
1,30100563,L56
1,30100563,L60
1,30100563,L61
1,30100563,L64
1,30100563,L65
1,30100563,L66
1,30100563,L67
1,30100563,L75
1,30100563,L76
1,30100563,L78
1,30100563,L80
1,30100563,L82
1,30100563,L85
1,30100563,L89
1,30100563,L97
1,30100563,L97
1,30100563,N11
3,30100563,N20
1,30100563,N20
1,30100563,N23
1,30100563,NS4
1,30100563,NS7
1,30100563,O25
5,30100563,O25
1,30100563,O33
1,30100563,O34
1,30100563,O35
4,30100563,O41
1,30100563,O41
1,30100563,O41
1,30100563,O42
1,30100563,O42
1,30100563,O43
1,30100563,O43
1,30100563,O44
1,30100563,O44
1,30100563,O45
1,30100563,O47
1,30100563,O49
1,30100563,O52
1,30100563,O52
2,30100563,O53
1,30100563,O54
3,30100563,O56
2,30100563,O56
1,30100563,O57
1,30100563,O60
4,30100563,O62
1,30100563,O63
1,30100563,O63
1,30100563,O64
1,30100563,O64
1,30100563,O65
2,30100563,O67
1,30100563,O68
1,30100563,O69
1,30100563,O69
1,30100563,O70
1,30100563,O71
1,30100563,O72
1,30100563,O73
1,30100563,O75
1,30100563,O76
1,30100563,O76
1,30100563,O77
1,30100563,O78
1,30100563,O79
1,30100563,O80
1,30100563,O80
1,30100563,O82
1,30100563,O83
1,30100563,O85
1,30100563,O85
1,30100563,O87
3,30100563,O88
1,30100563,O89
1,30100563,O90
1,30100563,O92
1,30100563,O93
2,30100563,O94
1,30100563,O96
2,30100563,O97
1,30100563,N01
1,30100563,O99
1,30100563,T01
1,30100563,T02
1,30100563,T03
1,30100563,T04
1,30100563,T04
1,30100563,T06
1,30100563,T07
1,30100563,T09
1,30100563,T09
2,30100563,T11
1,30100563,T12
1,30100563,T13
2,30100563,T15
1,30100563,T15
1,30100563,T16
1,30100563,T17
1,30100563,T23
1,30100563,T26
1,30100563,T27
1,30100563,T28
1,30100563,O80
1,30100563,T31
1,30100563,T31
2,30100563,T31
1,30100563,T31
1,30100563,T32
1,30100563,T34
2,30100563,T37
1,30100563,U04
1,30100563,U05
1,30100563,U08
1,30100563,U15
1,30100563,U17
1,30100557,FBT
1,30100557,FBT
9,30100557,FBT
4,30100557,FDT
4,30100557,FKT
1,30100557,FKT
1,30100557,FMT
1,30100557,L28
1,30100557,L29
2,30100557,L36
1,30100557,L36
1,30100557,L36
1,30100557,L38
1,30100557,L39
1,30100557,L47
1,30100557,L48
1,30100557,L50
1,30100557,L52
1,30100557,L53
1,30100557,L54
1,30100557,L56
1,30100557,L61
1,30100557,L64
1,30100557,L65
1,30100557,L66
1,30100557,L67
1,30100557,L75
1,30100557,L76
1,30100557,L78
1,30100557,L78
1,30100557,L80
1,30100557,L82
1,30100557,L85
1,30100557,L89
1,30100557,L97
1,30100557,N11
1,30100557,N11
1,30100557,N17
1,30100557,N20
2,30100557,N20
1,30100557,N23
1,30100557,NS7
2,30100557,O25
1,30100557,O25
1,30100557,O25
1,30100557,O25
2,30100557,O32
1,30100557,O33
6,30100557,O33
1,30100557,O33
1,30100557,O33
1,30100557,O34
1,30100557,O35
1,30100557,O39
1,30100557,O39
1,30100557,O39
1,30100557,O41
1,30100557,O42
1,30100557,O42
1,30100557,O43
1,30100557,O44
3,30100557,O45
4,30100557,O45
1,30100557,O47
1,30100557,O49
1,30100557,O52
1,30100557,O52
17,30100557,O52
1,30100557,O53
1,30100557,O54
1,30100557,O56
1,30100557,O56
1,30100557,O57
1,30100557,O60
1,30100557,O62
1,30100557,O62
1,30100557,O62
2,30100557,O62
1,30100557,O62
1,30100557,O63
1,30100557,O65
1,30100557,O65
1,30100557,O65
1,30100557,O67
1,30100557,O68
1,30100557,O69
1,30100557,O70
1,30100557,O71
1,30100557,O72
1,30100557,O72
1,30100557,O73
1,30100557,O75
1,30100557,O76
1,30100557,O76
1,30100557,O77
1,30100557,O78
1,30100557,O78
1,30100557,O79
0,30100557,O80
1,30100557,O82
1,30100557,O82
1,30100557,O83
1,30100557,O84
1,30100557,O85
1,30100557,O85
1,30100557,O86
1,30100557,O87
2,30100557,O88
1,30100557,O89
1,30100557,O89
1,30100557,O90
1,30100557,O91
1,30100557,O92
3,30100557,O93
1,30100557,O94
1,30100557,O94
2,30100557,O94
1,30100557,O96
2,30100557,O97
1,30100557,O99
1,30100557,O99
1,30100557,T01
1,30100557,T02
2,30100557,T03
1,30100557,T04
1,30100557,T06
1,30100557,T07
1,30100557,T07
1,30100557,T11
1,30100557,T11
1,30100557,T12
1,30100557,T13
1,30100557,T15
1,30100557,T16
1,30100557,T17
1,30100557,T17
1,30100557,T23
1,30100557,T26
1,30100557,T27
1,30100557,T27
1,30100557,T28
1,30100557,O80
2,30100557,T31
1,30100557,T32
1,30100557,T34
1,30100557,T37
1,30100557,U04
1,30100557,U05
1,30100557,U08
1,30100557,U15
1,30100557,U15
1,30100557,U15
1,30100557,U17
1,30100558,FBT
1,30100558,FKT
1,30100558,FMT
1,30100558,L28
1,30100558,L29
1,30100558,L36
1,30100558,L36
1,30100558,L36
3,30100558,L38
1,30100558,L39
1,30100558,L47
3,30100558,L48
1,30100558,L50
2,30100558,L52
1,30100558,L53
1,30100558,L53
1,30100558,L54
1,30100558,L56
1,30100558,L60
1,30100558,L61
1,30100558,L64
1,30100558,L64
2,30100558,L65
1,30100558,L67
1,30100558,L75
1,30100558,L76
1,30100558,L78
1,30100558,L78
1,30100558,L80
1,30100558,L82
3,30100558,L85
1,30100558,L89
1,30100558,L97
1,30100558,N11
1,30100558,N17
1,30100558,N20
1,30100558,N20
1,30100558,N20
1,30100558,N23
1,30100558,NS4
1,30100558,NS7
1,30100558,NS7
2,30100558,O25
1,30100558,O25
1,30100558,O32
1,30100558,O32
3,30100558,O33
1,30100558,O34
1,30100558,O35
1,30100558,O35
2,30100558,O41
1,30100558,O41
0,30100558,O42
2,30100558,O43
1,30100558,O44
1,30100558,O45
1,30100558,O47
2,30100558,O49
12,30100558,O53
1,30100558,O53
1,30100558,O54
1,30100558,O54
1,30100558,O56
1,30100558,O56
1,30100558,O56
1,30100558,O56
1,30100558,O57
2,30100558,O62
1,30100558,O64
1,30100558,O65
1,30100558,O67
1,30100558,O68
1,30100558,O69
1,30100558,O70
2,30100558,O71
1,30100558,O72
1,30100558,O73
2,30100558,O75
1,30100558,O76
1,30100558,O77
1,30100558,O78
2,30100558,O79
2,30100558,O82
3,30100558,O83
1,30100558,O84
1,30100558,O84
1,30100558,O85
2,30100558,O86
1,30100558,O87
1,30100558,O88
1,30100558,O88
1,30100558,O89
1,30100558,O90
1,30100558,O91
1,30100558,O92
1,30100558,O93
1,30100558,O94
1,30100558,O96
1,30100558,O96
2,30100558,O97
1,30100558,O99
1,30100558,T01
1,30100558,T02
1,30100558,T03
1,30100558,T03
1,30100558,T04
1,30100558,T04
1,30100558,T06
2,30100558,T07
2,30100558,T09
1,30100558,T11
1,30100558,T11
1,30100558,T12
1,30100558,T13
1,30100558,T15
1,30100558,T15
1,30100558,T16
1,30100558,T17
1,30100558,T23
2,30100558,T26
1,30100558,T27
1,30100558,T28
1,30100558,O80
1,30100558,T31
1,30100558,T31
1,30100558,T31
1,30100558,T31
1,30100558,T31
1,30100558,T32
1,30100558,T34
1,30100558,T37
1,30100558,U04
1,30100558,U05
1,30100558,U08
0,30100558,U15
1,30100558,U15
1,30100558,U15
1,30100558,U17
1,30100571,FBT
14,30100571,FBT
4,30100571,FDT
3,30100571,FDT
1,30100571,FKT
3,30100571,FKT
4,30100571,FMT
2,30100571,FMT
8,30100571,FMT
1,30100571,L27
2,30100571,L28
1,30100571,L29
1,30100571,L29
1,30100571,L32
1,30100571,L33
2,30100571,L33
5,30100571,L33
2,30100571,L33
1,30100571,L33
1,30100571,L33
1,30100571,L36
1,30100571,L37
1,30100571,L38
1,30100571,L38
1,30100571,L39
2,30100571,L39
1,30100571,L40
1,30100571,L42
1,30100571,L47
1,30100571,L48
1,30100571,L48
2,30100571,L50
1,30100571,L50
1,30100571,L52
0,30100571,L53
1,30100571,L53
1,30100571,L53
1,30100571,L53
1,30100571,L54
1,30100571,L55
1,30100571,L56
1,30100571,L57
1,30100571,L60
1,30100571,L61
2,30100571,L61
1,30100571,L61
1,30100571,L61
1,30100571,L63
1,30100571,L63
1,30100571,L64
1,30100571,L64
1,30100571,L64
1,30100571,L65
1,30100571,L65
1,30100571,L65
1,30100571,L66
1,30100571,L66
1,30100571,L66
1,30100571,L66
1,30100571,L67
1,30100571,L73
1,30100571,L75
1,30100571,L75
2,30100571,L75
1,30100571,L76
1,30100571,L78
1,30100571,L79
2,30100571,L80
1,30100571,L81
1,30100571,L82
1,30100571,L85
4,30100571,L85
1,30100571,L85
1,30100571,L87
1,30100571,L87
